Product Name,url,Image 1 URL,Image 2 URL,current_price_x,description,sale_price,old_price,original_price,current_price_y,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria
Jeans straight,https://www.pullandbear.com/es/jeans-straight-l07685522?cS=833&pelement=621942710,https://static.pullandbear.net/assets/public/36e4/e461/6782476eb7d9/e1a7d3af29a5/07685522833-M/07685522833-M.jpg?ts=1723449143289&w=438&f=auto,https://static.pullandbear.net/assets/public/d8b9/aeb0/10e740d8baac/e250c083a269/07685522833-A2M/07685522833-A2M.jpg?ts=1723449060087&w=438&f=auto,12.99,"Jeans straight con acabado efecto vintage, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en 100% algodón.",12.99,15.99,25.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/0c42/ec8d/aebe4376b587/c60f8de2ac6f/07685522833-C/07685522833-C.jpg?ts=1722957157901&w=106&f=auto,7685/522,7685522.0,1030204729.0,Out of Stock,Negro,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l08686518?cS=833&pelement=621935133,https://static.pullandbear.net/assets/public/eb8e/ca33/ec574f95a89c/d53e783ed764/08686518833-M/08686518833-M.jpg?ts=1726228344105&w=438&f=auto,https://static.pullandbear.net/assets/public/ea9a/bb4a/8e0146d69bd3/54e6c10de4e6/08686518833-A2M/08686518833-A2M.jpg?ts=1726228319862&w=438&f=auto,12.99,"Jeans baggy fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en tejido de 100% algodón.",12.99,15.99,29.99,12.99,Negro delavado,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8686/518/833/8686518833_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1705338151992&w=106&f=auto,8686/518,8686518.0,1030204729.0,Out of Stock,Negro,Pantalón
Jeans slim,https://www.pullandbear.com/es/jeans-slim-l07686516?cS=415&pelement=649322922,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265218&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1712917265197&w=438&f=auto,12.99,"Jeans slim fit en color negro, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,25.99,12.99,Azul flúor,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265213&w=106&f=auto,7686/516,7686516.0,1030204729.0,Out of Stock,Azul claro,Pantalón
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l07685511?cS=406&pelement=638349768,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/511/406/7685511406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720175903743&w=438&f=auto,https://static.pullandbear.net/assets/public/5fed/6b22/f0fe421f82a3/f450d98e3dd6/07685511406-A2M/07685511406-A2M.jpg?ts=1720175907538&w=438&f=auto,12.99,"Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.",12.99,15.99,25.99,12.99,Azul claro,https://static.pullandbear.net/assets/public/e08a/76cc/17d74dbdbafc/39216c21a0fe/07685511406-C/07685511406-C.jpg?ts=1720789253331&w=106&f=auto,7685/511,7685511.0,1030204729.0,Out of Stock,Azul claro,Pantalón
Jeans skinny rotos,https://www.pullandbear.com/es/jeans-skinny-rotos-l07684509?cS=407&pelement=621954058,https://static.pullandbear.net/assets/public/d930/c1e9/61bc412fb108/ace5f9900d0a/07684509407-M/07684509407-M.jpg?ts=1731665015118&w=438&f=auto,https://static.pullandbear.net/assets/public/2f4e/6839/da224619ae9a/7de443c9380a/07684509407-A2M/07684509407-A2M.jpg?ts=1731664956704&w=438&f=auto,12.99,"Jeans skinny fit con detalle de rotos, diseño de cinco bolsillos, cierre de botón y cremallera, cintura con trabillas y confeccionados en tejido elástico.",12.99,15.99,29.99,12.99,Azul oscuro,https://static.pullandbear.net/assets/public/0194/e10d/bf574bb6a003/6f0f8d46648d/07684509407-C/07684509407-C.jpg?ts=1731665818094&w=106&f=auto,7684/509,7684509.0,1030204729.0,Out of Stock,Azul,Pantalón
Jeans cargo straight,https://www.pullandbear.com/es/jeans-cargo-straight-l07684508?cS=403&pelement=639017311,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7684/508/403/01/7684508403_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720452202645&w=438&f=auto,https://static.pullandbear.net/assets/public/f2e0/8a82/d36549e3a4ca/ea541edc5011/07684508403-A2M/07684508403-A2M.jpg?ts=1720011867613&w=438&f=auto,12.99,"Jeans cargo straight con diseño multibolsillos, con cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Celeste,https://static.pullandbear.net/assets/public/82cf/eec8/92304437967d/893ae2e136f7/07684508403-C/07684508403-C.jpg?ts=1718181371862&w=106&f=auto,7684/508,7684508.0,1030574254.0,Out of Stock,Azul claro,Pantalón
Jeans carrot,https://www.pullandbear.com/es/jeans-carrot-l07686523?cS=415&pelement=649322923,https://static.pullandbear.net/assets/public/36f9/8eef/be594e9baada/e9458c52447b/07686523415-M/07686523415-M.jpg?ts=1731313381826&w=438&f=auto,https://static.pullandbear.net/assets/public/414e/a7d8/a4d94ec59a7c/4f61532ec44d/07686523415-A2M/07686523415-A2M.jpg?ts=1731313390813&w=438&f=auto,12.99,"Jeans carrot fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón ligeramente elástico.",12.99,15.99,19.99,12.99,Azul flúor,https://static.pullandbear.net/assets/public/a2f3/1d1f/97a9437fa9ec/659c6f2b4f09/07686523415-C/07686523415-C.jpg?ts=1731313413414&w=106&f=auto,7686/523,7686523.0,1030204729.0,Out of Stock,Azul claro,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684511?cS=427&pelement=621942841,https://static.pullandbear.net/assets/public/114e/5281/40ff4833a3be/370526e2bc71/07684511427-M/07684511427-M.jpg?ts=1723449175187&w=438&f=auto,https://static.pullandbear.net/assets/public/9920/0744/e7f4479da2da/7a14b3968a69/07684511427-A2M/07684511427-A2M.jpg?ts=1723449129431&w=438&f=auto,12.99,"Jeans super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Azul medio,https://static.pullandbear.net/assets/public/5b5b/6403/aba647369cad/835ef8ab1745/07684511427-C/07684511427-C.jpg?ts=1724051519920&w=106&f=auto,7684/511,7684511.0,1030204729.0,Out of Stock,Azul,Pantalón
Jeans straight,https://www.pullandbear.com/es/jeans-straight-l07685522?cS=922&pelement=677500685,https://static.pullandbear.net/assets/public/02d7/f817/32814ca0af61/9a11418f3791/07685522922-M/07685522922-M.jpg?ts=1723449152938&w=438&f=auto,https://static.pullandbear.net/assets/public/e20f/7987/8ab342c5b034/43a6ad9bd276/07685522922-A2M/07685522922-A2M.jpg?ts=1723449161916&w=438&f=auto,12.99,"Jeans straight con acabado efecto vintage, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en 100% algodón.",12.99,15.99,25.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/5d1e/5846/562d48efaa4c/0c80f46bed88/07685522922-C/07685522922-C.jpg?ts=1722957172719&w=106&f=auto,7685/522,7685522.0,1030574254.0,Out of Stock,Gris,Pantalón
Jeans baggy jogger,https://www.pullandbear.com/es/jeans-baggy-jogger-l07685501?cS=427&pelement=630460510,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/501/427/7685501427_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1716801602329&w=438&f=auto,https://static.pullandbear.net/assets/public/13a5/6793/6ebd4e51b95a/c264b6dbea1d/07685501427-A2M/07685501427-A2M.jpg?ts=1716801745267&w=438&f=auto,12.99,"Jeans jogger baggy con cintura elástica con cordón, bolsillos y confeccionado en tejido 100% algodón ligero.",12.99,15.99,19.99,12.99,Azul medio,https://static.pullandbear.net/assets/public/dd36/b556/162648449820/28cec8d192ee/07685501427-C/07685501427-C.jpg?ts=1721869417314&w=106&f=auto,7685/501,7685501.0,1030574254.0,Out of Stock,Azul,Pantalón
Jeans slim,https://www.pullandbear.com/es/jeans-slim-l07685506?cS=922&pelement=621954292,https://static.pullandbear.net/assets/public/e716/5155/d5f94bbd8f84/d69a6c977833/07685506922-M/07685506922-M.jpg?ts=1721722458530&w=438&f=auto,https://static.pullandbear.net/assets/public/eac2/bde3/b7274aae9be9/1ff4e60d283d/07685506922-A2M/07685506922-A2M.jpg?ts=1721722454795&w=438&f=auto,12.99,"Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.",12.99,15.99,25.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/4d9e/7a32/7cc34bcaaba3/9d74a0d36bb4/07685506922-C/07685506922-C.jpg?ts=1721722458884&w=106&f=auto,7685/506,7685506.0,1030204729.0,Out of Stock,Gris,Pantalón
Jeans cargo,https://www.pullandbear.com/es/jeans-cargo-l03683502?cS=833&pelement=674833473,https://static.pullandbear.net/assets/public/6a6a/4cdc/74014d59843d/b1b97f33bed2/03683502833-M/03683502833-M.jpg?ts=1731433132039&w=438&f=auto,https://static.pullandbear.net/assets/public/ac7d/9026/4ed74029a736/38236082c214/03683502833-A2M/03683502833-A2M.jpg?ts=1731496715052&w=438&f=auto,12.99,"Jeans cargo con multibolsillos, costuras de doble rodilla, cintura con trabillas, y cierre de cremallera y botón.",12.99,15.99,39.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/8746/19f4/1dcb44f69737/c514fe76d3c1/03683502833-C/03683502833-C.jpg?ts=1731420589652&w=106&f=auto,3683/502,3683502.0,1030204730.0,Out of Stock,Negro,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l08686518?cS=922&pelement=621935135,https://static.pullandbear.net/assets/public/2cde/f7b2/14854200816a/27849f0466a4/08686518922-M/08686518922-M.jpg?ts=1726228348113&w=438&f=auto,https://static.pullandbear.net/assets/public/3cfe/0f69/bacd49bf9e5e/b1fc076d969c/08686518922-A2M/08686518922-A2M.jpg?ts=1726228337761&w=438&f=auto,12.99,"Jeans baggy fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en tejido de 100% algodón.",12.99,15.99,29.99,12.99,Gris oscuro,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8686/518/922/8686518922_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1705415941249&w=106&f=auto,8686/518,8686518.0,1030204729.0,Out of Stock,Gris,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l07684528?cS=922&pelement=629642547,https://static.pullandbear.net/assets/public/6e10/7dd1/945740c08a0b/fa299410801e/07684528922-M/07684528922-M.jpg?ts=1724857222382&w=438&f=auto,https://static.pullandbear.net/assets/public/beb0/6f6f/8a5540798e01/466cdc3d1d61/07684528922-A2M/07684528922-A2M.jpg?ts=1725265555150&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.",12.99,15.99,35.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/32e3/19df/8d234ff394cc/db508f87193d/07684528922-C/07684528922-C.jpg?ts=1724253358014&w=106&f=auto,7684/528,7684528.0,1030204729.0,Out of Stock,Gris,Pantalón
Jeans cargo straight,https://www.pullandbear.com/es/jeans-cargo-straight-l07684508?cS=445&pelement=639017312,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7684/508/445/7684508445_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720111099965&w=438&f=auto,https://static.pullandbear.net/assets/public/adb9/85e7/88504c0c84f8/85b4ad50271e/07684508445-A2M/07684508445-A2M.jpg?ts=1720426652629&w=438&f=auto,12.99,"Jeans cargo straight con diseño multibolsillos, con cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Azul verdoso,https://static.pullandbear.net/assets/public/4117/064f/40e14fcfa1bf/b11a82e77dc5/07684508445-C/07684508445-C.jpg?ts=1717159807173&w=106&f=auto,7684/508,7684508.0,1030574254.0,Out of Stock,Azul,Pantalón
Jeans cargo wide leg,https://www.pullandbear.com/es/jeans-cargo-wide-leg-l03683504?cS=833&pelement=674833477,https://static.pullandbear.net/assets/public/0c62/c84b/5de14100a892/6c9ee2e844e7/03683504833-M/03683504833-M.jpg?ts=1732709959390&w=438&f=auto,https://static.pullandbear.net/assets/public/a50c/0a25/1d9b413181bf/852d979f7515/03683504833-A2M/03683504833-A2M.jpg?ts=1732709949057&w=438&f=auto,12.99,"Jeans cargo wide leg con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/cddd/58fb/d1c04584b9ae/a0a377733c93/03683504833-C/03683504833-C.jpg?ts=1732621572516&w=106&f=auto,3683/504,3683504.0,1030204730.0,Out of Stock,Negro,Pantalón
Jeans straight,https://www.pullandbear.com/es/jeans-straight-l07685522?cS=434&pelement=629315959,https://static.pullandbear.net/assets/public/4c86/f1a1/f7074c759223/17c874e9f913/07685522434-M/07685522434-M.jpg?ts=1723449055683&w=438&f=auto,https://static.pullandbear.net/assets/public/8f54/394e/b6cf478f9b08/1be80466781e/07685522434-A2M/07685522434-A2M.jpg?ts=1723449046921&w=438&f=auto,12.99,"Jeans straight con acabado efecto vintage, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en 100% algodón.",12.99,15.99,25.99,12.99,Indigo claro,https://static.pullandbear.net/assets/public/19d0/7f8d/eb1f4d2daa1e/7145e86028b3/07685522434-C/07685522434-C.jpg?ts=1722957210188&w=106&f=auto,7685/522,7685522.0,1030204729.0,Out of Stock,Azul claro,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l08686518?cS=427&pelement=621935134,https://static.pullandbear.net/assets/public/b735/bdce/b46549ccb4f8/82faf2967bd8/08686518427-M/08686518427-M.jpg?ts=1726228313711&w=438&f=auto,https://static.pullandbear.net/assets/public/8a41/f22e/b7464cbc8cde/013d0d68f1a7/08686518427-A2M/08686518427-A2M.jpg?ts=1726228302886&w=438&f=auto,12.99,"Jeans baggy fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en tejido de 100% algodón.",12.99,15.99,29.99,12.99,Azul medio,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8686/518/427/8686518427_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1705484712283&w=106&f=auto,8686/518,8686518.0,1030204729.0,Out of Stock,Azul,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=922&pelement=621942502,https://static.pullandbear.net/assets/public/3c8b/219d/64cf4fe4a00b/99e6a3bfa79e/03685514922-M/03685514922-M.jpg?ts=1722951613319&w=438&f=auto,https://static.pullandbear.net/assets/public/076e/e031/e79947d8b7a9/8d59f5c1e32a/03685514922-A2M/03685514922-A2M.jpg?ts=1722951608011&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.",12.99,15.99,29.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/cb8a/0695/104d49c2b419/7786839c0978/03685514922-C/03685514922-C.jpg?ts=1717157323795&w=106&f=auto,3685/514,3685514.0,1030204729.0,Out of Stock,Gris,Pantalón
Jeans cargo straight,https://www.pullandbear.com/es/jeans-cargo-straight-l07684508?cS=800&pelement=621935086,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7684/508/800/7684508800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720451258789&w=438&f=auto,https://static.pullandbear.net/assets/public/32d0/886c/44184a6dbcd1/aa9dde76c946/07684508800-A2M/07684508800-A2M.jpg?ts=1720111096748&w=438&f=auto,12.99,"Jeans cargo straight con diseño multibolsillos, con cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Negro,https://static.pullandbear.net/assets/public/24fd/607f/e5184b0181f3/6c9659d13d06/07684508800-C/07684508800-C.jpg?ts=1718181397513&w=106&f=auto,7684/508,7684508.0,1030204729.0,Out of Stock,Negro,Pantalón
Jeans cargo super baggy,https://www.pullandbear.com/es/jeans-cargo-super-baggy-l03683501?cS=833&pelement=662961100,https://static.pullandbear.net/assets/public/5110/e9de/bec64e4f8ebe/41ed0a315940/03683501833-M/03683501833-M.jpg?ts=1731074401343&w=438&f=auto,https://static.pullandbear.net/assets/public/4198/ccb6/8d21450b9ad0/806ab1081226/03683501833-A2M/03683501833-A2M.jpg?ts=1731074376202&w=438&f=auto,12.99,"Jeans cargo super baggy con cintura con trabillas, bolsillos, y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/d958/8599/1dee475eb56e/026f37fa00da/03683501833-C/03683501833-C.jpg?ts=1730821396547&w=106&f=auto,3683/501,3683501.0,1030574254.0,Out of Stock,Negro,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684524?cS=400&pelement=667078830,https://static.pullandbear.net/assets/public/f504/e540/42154e29acd7/2e4a42f1deca/07684524400-M/07684524400-M.jpg?ts=1723449013742&w=438&f=auto,https://static.pullandbear.net/assets/public/4076/b30d/16b84cd29985/ee1a55fa8d5a/07684524400-A2M/07684524400-A2M.jpg?ts=1723449058722&w=438&f=auto,12.99,"Jeans super baggy con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,39.99,12.99,Azul,https://static.pullandbear.net/assets/public/e1b5/7948/971e4374a011/66e6e9db87ed/07684524400-C/07684524400-C.jpg?ts=1724689646360&w=106&f=auto,7684/524,7684524.0,1030574254.0,Out of Stock,Azul,Pantalón
Jeans cargo wide leg,https://www.pullandbear.com/es/jeans-cargo-wide-leg-l03683504?cS=427&pelement=674833478,https://static.pullandbear.net/assets/public/0309/6115/ae374b95a09f/f627f4c19bdf/03683504427-M/03683504427-M.jpg?ts=1732709911102&w=438&f=auto,https://static.pullandbear.net/assets/public/3438/feca/0b6845718362/9758cf040083/03683504427-A2M/03683504427-A2M.jpg?ts=1732709919342&w=438&f=auto,12.99,"Jeans cargo wide leg con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Azul medio,https://static.pullandbear.net/assets/public/aaf3/487f/76244427baa3/06e798d75305/03683504427-C/03683504427-C.jpg?ts=1732621548804&w=106&f=auto,3683/504,3683504.0,1030204730.0,Out of Stock,Azul,Pantalón
Jeans loose fit,https://www.pullandbear.com/es/jeans-loose-fit-l07684503?cS=434&pelement=621942782,https://static.pullandbear.net/assets/public/5b47/2a26/7a964edfb431/a4132cbf018a/07684503434-M/07684503434-M.jpg?ts=1724078837676&w=438&f=auto,https://static.pullandbear.net/assets/public/7686/7a1e/714d499597b8/9e37bece5b3e/07684503434-A2M/07684503434-A2M.jpg?ts=1724062209747&w=438&f=auto,12.99,"Jeans loose fit con diseño de cinco bolsillos, cintura con trabillas y cierre de cremallera y botón, confeccionados en tejido de algodón.",12.99,15.99,29.99,12.99,Indigo claro,https://static.pullandbear.net/assets/public/7801/d3c0/cb4a484188b6/647f76068276/07684503434-C/07684503434-C.jpg?ts=1723046223871&w=106&f=auto,7684/503,7684503.0,1030204729.0,Out of Stock,Azul claro,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684513?cS=406&pelement=677501239,https://static.pullandbear.net/assets/public/c243/b503/e4be427e811e/5dfbacdba2be/07684513406-E/07684513406-E.jpg?ts=1724059744967&w=438&f=auto,https://static.pullandbear.net/assets/public/a326/4c7e/906b4296a003/45c584df430c/07684513406-A19M/07684513406-A19M.jpg?ts=1724078431979&w=438&f=auto,12.99,"Jeans super baggy con diseño de cinco bolsillos, cintura con trabillas, cierre de cremallera y botón, con detalle de lavados y confeccionados en tejido de algodón.",12.99,15.99,29.99,12.99,Azul claro,https://static.pullandbear.net/assets/public/ed50/2d19/972b4c39b7ee/8d977144a8ec/07684513406-C/07684513406-C.jpg?ts=1723203768991&w=106&f=auto,7684/513,7684513.0,1030574254.0,Out of Stock,Azul claro,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684511?cS=407&pelement=677500666,https://static.pullandbear.net/assets/public/14d9/73e9/6bd544e5bd81/c63d85fad3a4/07684511407-M/07684511407-M.jpg?ts=1723449127712&w=438&f=auto,https://static.pullandbear.net/assets/public/6805/3d57/00b6435ba2fb/305a28d01830/07684511407-A2M/07684511407-A2M.jpg?ts=1723449116689&w=438&f=auto,12.99,"Jeans super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Azul oscuro,https://static.pullandbear.net/assets/public/185c/6272/9861435f95bb/44deb1c51c83/07684511407-C/07684511407-C.jpg?ts=1724065888522&w=106&f=auto,7684/511,7684511.0,1030574254.0,Out of Stock,Azul,Pantalón
Jeans cargo straight,https://www.pullandbear.com/es/jeans-cargo-straight-l07684508?cS=406&pelement=639017380,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7684/508/406/01/7684508406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720452237127&w=438&f=auto,https://static.pullandbear.net/assets/public/2ea5/6c80/d9d74086913a/85d6d2a41f48/07684508406-A2M/07684508406-A2M.jpg?ts=1720445003081&w=438&f=auto,12.99,"Jeans cargo straight con diseño multibolsillos, con cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Azul claro,https://static.pullandbear.net/assets/public/94d9/79f8/c983437298ed/2c3c11b3a312/07684508406-C/07684508406-C.jpg?ts=1718181386167&w=106&f=auto,7684/508,7684508.0,1030574254.0,Out of Stock,Azul claro,Pantalón
Jeans skater cargo,https://www.pullandbear.com/es/jeans-skater-cargo-l07684523?cS=833&pelement=629642560,https://static.pullandbear.net/assets/public/76e1/aa7b/de994df09dc4/61a6f44e515d/07684523833-M/07684523833-M.jpg?ts=1730797353720&w=438&f=auto,https://static.pullandbear.net/assets/public/a827/831a/27ae41cb823b/468b538f1738/07684523833-A2M/07684523833-A2M.jpg?ts=1730797330592&w=438&f=auto,12.99,"Jeans skater cargo con cintura con trabillas, bolsillos, y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/9a1b/92d3/589949ddb928/5161ec2c16ee/07684523833-C/07684523833-C.jpg?ts=1728046674958&w=106&f=auto,7684/523,7684523.0,1030204729.0,Out of Stock,Negro,Pantalón
Jeans skater,https://www.pullandbear.com/es/jeans-skater-l07685524?cS=823&pelement=628169769,https://static.pullandbear.net/assets/public/067c/d22d/327f447d985e/930fbb3bfe7d/07685924823-M/07685924823-M.jpg?ts=1729238495345&w=438&f=auto,https://static.pullandbear.net/assets/public/a7a3/ce81/6a244630b74f/35657e9a73d8/07685924823-A2M/07685924823-A2M.jpg?ts=1729238537357&w=438&f=auto,12.99,"Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.",12.99,15.99,29.99,12.99,Negro vigoré,https://static.pullandbear.net/assets/public/adbc/bd45/343d40a08796/e08c1255f1ca/07685924823-C/07685924823-C.jpg?ts=1723203702305&w=106&f=auto,7685/524,7685524.0,1030204729.0,Out of Stock,Negro,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=415&pelement=666193424,https://static.pullandbear.net/assets/public/8d78/7b82/639941d8bc46/d64620d9c8f9/0368551441501-M/0368551441501-M.jpg?ts=1722953011160&w=438&f=auto,https://static.pullandbear.net/assets/public/f6f1/a1db/f21b427480e3/e5060cc4d52f/0368551441501-A2M/0368551441501-A2M.jpg?ts=1722953019339&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.",,,,29.99,Negro delavado,https://static.pullandbear.net/assets/public/64cb/cf41/a43d45e5aa61/e6a3348fc645/03687502833-C/03687502833-C.jpg?ts=1727789136128&w=106&f=auto,3685/514,3685514.0,1030574254.0,Out of Stock,Negro,Pantalón
Camiseta Magritte,https://www.pullandbear.com/es/camiseta-magritte-l03243922?cS=611&pelement=621934505,https://static.pullandbear.net/assets/public/bf79/fca1/2e5f481eb894/c63589840ed5/03243922611-A1M/03243922611-A1M.jpg?ts=1723462378761&w=438&f=auto,https://static.pullandbear.net/assets/public/9ef5/a173/6ab9460397e3/e240bcf59bbf/03243922611-M/03243922611-M.jpg?ts=1723462392113&w=438&f=auto,3.99,"René Magritte ©C.H./ADAGP París, 2024.  Camiseta licencia de Magritte con gráfico del cuadro &#39;La victoria&#39;, de manga corta y cuello redondo y confeccionada en tejido de algodón.",3.99,7.99,17.99,3.99,Morado,https://static.pullandbear.net/assets/public/1f52/ec86/707b48b3927c/4eadbf7451cf/03243922611-C/03243922611-C.jpg?ts=1722584608251&w=106&f=auto,3243/922,3243922.0,1030139501.0,Out of Stock,Rosa/Púrpura,Camiseta
Camiseta Jujutsu Kaisen,https://www.pullandbear.com/es/camiseta-jujutsu-kaisen-l07249926?cS=250&pelement=645405279,https://static.pullandbear.net/assets/public/221d/e100/f62a422e90a8/18a5668a5088/07249926250-A1M/07249926250-A1M.jpg?ts=1730105718132&w=438&f=auto,https://static.pullandbear.net/assets/public/20d6/2ab7/5bac4683b502/ce928d5fdd85/07249926250-M/07249926250-M.jpg?ts=1730105728982&w=438&f=auto,,,,,,3.99,,,,,,Out of Stock,Otros,Camiseta
Camiseta Café del Mar,https://www.pullandbear.com/es/camiseta-cafe-del-mar-l03244522?cS=712&pelement=621963151,https://static.pullandbear.net/assets/public/75dc/96b4/02794024860b/3ee39ead503d/03244522712-A1M/03244522712-A1M.jpg?ts=1721639694657&w=438&f=auto,https://static.pullandbear.net/assets/public/0867/4289/a04543f8a179/cc7df301cc84/03244522712-M/03244522712-M.jpg?ts=1721639708815&w=438&f=auto,3.99,"Camiseta de manga corta licencia de Café del Mar Ibiza, con gráfico de plantas y confeccionada en tejido 100% algodón.",3.99,7.99,15.99,3.99,Crudo,https://static.pullandbear.net/assets/public/2f0a/8f2b/bc5440b89c8f/5fa189c7229d/03244522712-C/03244522712-C.jpg?ts=1720714063052&w=106&f=auto,3244/522,3244522.0,1030139501.0,Out of Stock,Blanco,Camiseta
Camiseta Friends manga corta,https://www.pullandbear.com/es/camiseta-friends-manga-corta-l03244510?cS=251&pelement=621953750,https://static.pullandbear.net/assets/public/69c3/d3bd/8b3c48fb8168/b739deceae1d/03244510251-A1M/03244510251-A1M.jpg?ts=1717083334283&w=438&f=auto,https://static.pullandbear.net/assets/public/63e1/001b/1fd84c0ba35a/dde1db0481b8/03244510251-M/03244510251-M.jpg?ts=1721805507620&w=438&f=auto,3.99,"Camiseta licencia de Friends, de manga corta y cuello redondo y confeccionada en tejido 100% algodón.",3.99,7.99,15.99,3.99,Blanco roto,https://static.pullandbear.net/assets/public/a395/ed3d/e69a4714b00c/86ff45853e3a/03244510251-C/03244510251-C.jpg?ts=1721805507158&w=106&f=auto,3244/510,3244510.0,1030113507.0,Out of Stock,Blanco,Camiseta
